Candidate_ID,Name,Applied_Role,Years_Exp,Expected_Salary,Gender,Resume_Content
8522,Jerry Dunn,HR Generalist,6,1864592,Female,"Candidate specializing in HR Generalist. Expert in Payroll, Onboarding. First cup itself."
8523,Ronald Phillips,Data Analyst,2,1356078,Male,"Candidate specializing in Data Analyst. Expert in Python, Statistics. Expert bad pattern there."
8524,Michael Lopez,Data Analyst,4,1110747,Female,"Candidate specializing in Data Analyst. Expert in SQL, Tableau. Summer wonder success case PM."
8525,Tamara Martinez,People Analyst,3,1703717,Male,"Candidate specializing in People Analyst. Expert in Predictive Modeling, HRIS. Long indicate son hotel."
8526,Regina Morales,HR Generalist,0,1940845,Non-Binary,"Candidate specializing in HR Generalist. Expert in Employee Engagement, Payroll. Above how which white past staff than."
8527,Kelly Jensen MD,People Analyst,11,1181661,Male,"Candidate specializing in People Analyst. Expert in Attrition Analysis, HRIS. Season window manager it force."
8528,Danielle Pollard,People Analyst,8,1797647,Male,"Candidate specializing in People Analyst. Expert in Attrition Analysis, Predictive Modeling. Success smile others."
8529,Jessica Gross,HR Generalist,0,868504,Male,"Candidate specializing in HR Generalist. Expert in Payroll, Onboarding. Parent phone attorney onto while do hundred."
8530,Jodi Green,HR Operations,13,1083808,Female,"Candidate specializing in HR Operations. Expert in SAP, Process Mapping. Establish total subject herself."
8531,Desiree Nelson,HR Generalist,15,1261132,Female,"Candidate specializing in HR Generalist. Expert in Payroll, Compliance. Key you need leave from."
8532,Brent Walsh,People Analyst,0,1492023,Non-Binary,"Candidate specializing in People Analyst. Expert in HRIS, Workforce Planning. Health use item none save cut."
8533,Carl Arias,Data Analyst,0,1515358,Non-Binary,"Candidate specializing in Data Analyst. Expert in Python, Power BI. Especially kid case everything."
8534,Erica Williams,HR Operations,5,931469,Male,"Candidate specializing in HR Operations. Expert in SuccessFactors, SAP. Truth easy professor include mean."
8535,Robert Kelly,HR Operations,10,1854045,Male,"Candidate specializing in HR Operations. Expert in SAP, VBA. Beat far similar fund in."
8536,Jessica Reynolds,People Analyst,8,575726,Female,"Candidate specializing in People Analyst. Expert in Predictive Modeling, HRIS. Man determine my choose."
8537,Charles Bradshaw,HR Operations,14,406968,Non-Binary,"Candidate specializing in HR Operations. Expert in SAP, SuccessFactors. Media meet traditional morning contain real interesting whether."
8538,Alexis Moon,People Analyst,2,733036,Non-Binary,"Candidate specializing in People Analyst. Expert in Workforce Planning, HRIS. Improve range they something summer indeed buy form."
8539,April Davis,HR Generalist,4,662496,Male,"Candidate specializing in HR Generalist. Expert in Payroll, Employee Engagement. Say list sign bad because sense worker life."
8540,Melanie Andrade,People Analyst,2,567164,Female,"Candidate specializing in People Analyst. Expert in Workforce Planning, HRIS. State home season according method sort travel."
8541,John Ruiz,Data Analyst,1,437086,Non-Binary,"Candidate specializing in Data Analyst. Expert in Statistics, Python. Add available cause small apply."
8542,Kelli Green,HR Generalist,0,1965633,Non-Binary,"Candidate specializing in HR Generalist. Expert in Onboarding, Employee Engagement. Decade despite style forward best happen whose."
8543,Mark Acosta,Data Analyst,5,1904822,Non-Binary,"Candidate specializing in Data Analyst. Expert in Statistics, Power BI. South science none whose nor capital green."
8544,Kimberly Nelson,HR Operations,8,1530596,Male,"Candidate specializing in HR Operations. Expert in SuccessFactors, VBA. Region nor quickly behind."
8545,Kelsey Warner,People Analyst,2,860780,Female,"Candidate specializing in People Analyst. Expert in Workforce Planning, HRIS. Exist owner candidate score early tend tend recent."
8546,Herbert Cohen,Data Analyst,2,1808706,Non-Binary,"Candidate specializing in Data Analyst. Expert in Statistics, Python. Feel not last adult see spring."
8547,Ryan Richardson,HR Generalist,2,925198,Male,"Candidate specializing in HR Generalist. Expert in Employee Engagement, Payroll. Staff audience though near theory crime maintain."
8548,Tara Brown,HR Operations,12,1029075,Non-Binary,"Candidate specializing in HR Operations. Expert in SAP, SuccessFactors. Own painting dream team hope."
8549,Jennifer Black,HR Generalist,5,1561483,Female,"Candidate specializing in HR Generalist. Expert in Employee Engagement, Payroll. Similar whole such discover."
8550,Jeffrey Richards,HR Operations,3,1364936,Male,"Candidate specializing in HR Operations. Expert in VBA, SAP. Shoulder artist impact kitchen bank."
8551,Michael Mcintosh,HR Operations,1,1289529,Non-Binary,"Candidate specializing in HR Operations. Expert in SuccessFactors, SAP. Former place affect opportunity own whether bank."
8552,Jeffery Bishop,HR Operations,0,805414,Male,"Candidate specializing in HR Operations. Expert in SuccessFactors, VBA. Interesting newspaper trouble painting structure including attention hit."
8553,Andrew Stokes,People Analyst,0,1069172,Male,"Candidate specializing in People Analyst. Expert in HRIS, Predictive Modeling. Senior water house large subject."
8554,Derrick Hardin,Data Analyst,10,1936425,Male,"Candidate specializing in Data Analyst. Expert in SQL, Tableau. He situation in economic song wear."
8555,Denise Jensen,People Analyst,3,832016,Non-Binary,"Candidate specializing in People Analyst. Expert in Workforce Planning, Attrition Analysis. Specific well religious physical become."
8556,Stephen Davenport,People Analyst,5,733760,Female,"Candidate specializing in People Analyst. Expert in Attrition Analysis, Workforce Planning. Along thousand indicate build follow such must talk."
8557,Richard Booth,HR Operations,0,1234589,Female,"Candidate specializing in HR Operations. Expert in VBA, Process Mapping. Son hard nearly see course prove."
8558,Dawn Warren,HR Generalist,14,1768321,Male,"Candidate specializing in HR Generalist. Expert in Compliance, Onboarding. Price rise hear."
8559,Eric Rivas,HR Generalist,15,1156753,Male,"Candidate specializing in HR Generalist. Expert in Compliance, Employee Engagement. Example action executive first visit general various."
8560,Joshua Collier,HR Generalist,6,664668,Female,"Candidate specializing in HR Generalist. Expert in Payroll, Employee Engagement. Tell along into message student get."
8561,Victor Carey,HR Operations,4,1625278,Female,"Candidate specializing in HR Operations. Expert in SuccessFactors, Process Mapping. Citizen sea not customer radio."
8562,Cathy Parker,People Analyst,0,1143258,Non-Binary,"Candidate specializing in People Analyst. Expert in Predictive Modeling, Attrition Analysis. Determine product every management cup matter official."
8563,Michael Taylor,Data Analyst,14,1974142,Female,"Candidate specializing in Data Analyst. Expert in SQL, Power BI. Yeah kitchen window simple myself inside how."
8564,Matthew Frederick,HR Generalist,9,726489,Female,"Candidate specializing in HR Generalist. Expert in Payroll, Employee Engagement. Eat actually party into kid cup season."
8565,Matthew Turner,People Analyst,15,976153,Non-Binary,"Candidate specializing in People Analyst. Expert in Attrition Analysis, Predictive Modeling. Arrive probably lead daughter environmental speech."
8566,Mr. James Rogers,People Analyst,3,463038,Male,"Candidate specializing in People Analyst. Expert in Predictive Modeling, Attrition Analysis. Trial professor trip attorney wife present do."
8567,Anthony Taylor,Data Analyst,11,1962684,Female,"Candidate specializing in Data Analyst. Expert in Power BI, Python. Hear where better forward especially today surface."
8568,Mary Ramirez,Data Analyst,12,1219268,Female,"Candidate specializing in Data Analyst. Expert in SQL, Statistics. Bill fire past last employee yard actually."
8569,Jordan Best,HR Generalist,11,439583,Male,"Candidate specializing in HR Generalist. Expert in Payroll, Onboarding. Indeed star represent will language gas bad."
8570,Kevin Wilcox,People Analyst,13,1227645,Female,"Candidate specializing in People Analyst. Expert in Predictive Modeling, Attrition Analysis. Threat our meeting create."
8571,Samantha Richard,People Analyst,7,1714178,Male,"Candidate specializing in People Analyst. Expert in HRIS, Workforce Planning. Pass develop stock own."
8572,Anthony Welch,HR Operations,2,1109690,Male,"Candidate specializing in HR Operations. Expert in SuccessFactors, Process Mapping. Another news government own."
8573,Jared Woods,Data Analyst,8,1638545,Non-Binary,"Candidate specializing in Data Analyst. Expert in Power BI, Python. Keep tell subject age someone happen leader."
8574,Lindsay Escobar,Data Analyst,5,1679325,Non-Binary,"Candidate specializing in Data Analyst. Expert in Statistics, SQL. Air national easy make from black finally."
8575,Christopher Marshall Jr.,HR Generalist,12,1628012,Non-Binary,"Candidate specializing in HR Generalist. Expert in Employee Engagement, Payroll. Energy some in approach."
8576,Jose Gibson,People Analyst,12,979925,Male,"Candidate specializing in People Analyst. Expert in Predictive Modeling, Attrition Analysis. Style identify pass light."
8577,James Frye,HR Generalist,4,751194,Female,"Candidate specializing in HR Generalist. Expert in Onboarding, Compliance. Move same dinner feeling hot then."
8578,Angela Munoz,HR Operations,4,1582436,Female,"Candidate specializing in HR Operations. Expert in SuccessFactors, SAP. Fire expert Republican benefit."
8579,John Williams,Data Analyst,0,1942035,Male,"Candidate specializing in Data Analyst. Expert in SQL, Tableau. Teach soon million performance think."
8580,Vanessa Stewart,People Analyst,2,892063,Non-Binary,"Candidate specializing in People Analyst. Expert in HRIS, Workforce Planning. House environment during church believe record."
8581,Micheal Mckinney,HR Generalist,10,1064845,Non-Binary,"Candidate specializing in HR Generalist. Expert in Payroll, Compliance. From short same rise."
8582,Samantha Williams,Data Analyst,9,896742,Male,"Candidate specializing in Data Analyst. Expert in Power BI, Statistics. Hope attack protect toward."
8583,Julie Krause,HR Generalist,14,1708549,Non-Binary,"Candidate specializing in HR Generalist. Expert in Employee Engagement, Compliance. Image fund two science president."
8584,Douglas Foster,People Analyst,15,1186480,Female,"Candidate specializing in People Analyst. Expert in Attrition Analysis, Predictive Modeling. Camera maintain bad painting."
8585,Deborah Gutierrez,HR Operations,9,1052750,Non-Binary,"Candidate specializing in HR Operations. Expert in SAP, VBA. Growth hot within none really moment change agent."
8586,Patricia Proctor,People Analyst,8,1520415,Non-Binary,"Candidate specializing in People Analyst. Expert in Attrition Analysis, Workforce Planning. Very again process anything."
8587,Richard Pham,HR Generalist,11,1441552,Male,"Candidate specializing in HR Generalist. Expert in Compliance, Onboarding. Pretty together realize number election amount."
8588,Brianna Howard,HR Generalist,6,1363366,Non-Binary,"Candidate specializing in HR Generalist. Expert in Compliance, Payroll. Notice she administration."
8589,George Franco,HR Operations,5,984021,Female,"Candidate specializing in HR Operations. Expert in SuccessFactors, VBA. Mention any order thousand."
8590,Troy Vasquez,HR Operations,6,991989,Non-Binary,"Candidate specializing in HR Operations. Expert in SuccessFactors, VBA. Star between meet little according despite fall."
8591,Matthew Mills,People Analyst,0,1550134,Female,"Candidate specializing in People Analyst. Expert in HRIS, Attrition Analysis. Through wife fire rather."
8592,Julia Hammond,HR Generalist,3,874951,Female,"Candidate specializing in HR Generalist. Expert in Payroll, Employee Engagement. Different generation fear bring rock."
8593,Sharon Rojas,People Analyst,14,659778,Non-Binary,"Candidate specializing in People Analyst. Expert in Attrition Analysis, Predictive Modeling. North respond Mr view grow admit attack."
8594,Laura Leon,People Analyst,9,503888,Male,"Candidate specializing in People Analyst. Expert in Workforce Planning, HRIS. Research food business perhaps."
8595,Steven Wagner,People Analyst,0,1454269,Female,"Candidate specializing in People Analyst. Expert in Predictive Modeling, HRIS. Open summer plan fine training return get."
